Order ID ,_  Customer ID ,_  SalesPerson ,_  Order Date ,_  Order Priority ,_  SKU ,_  Order Quantity ,_  Unit Sell Price ,_  Discount ,_  Shipping Amount ,_  Ship Mode ,_  Product Container ,_  Ship Date
40998 ,_  C580 ,_  Bob ,_  2/05/2014 ,_  Medium ,_  SKU1066 ,_  43 ,_  29.89 ,_  0.05 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  3/05/2014
40998 ,_  C580 ,_  John ,_  2/05/2014 ,_  Medium ,_  SKU560 ,_  39 ,_  4 ,_  0.08 ,_  1.3 ,_  Regular Air ,_  Wrap Bag ,_  4/05/2014
59363 ,_  C029 ,_  John ,_  2/05/2014 ,_  High ,_  SKU686 ,_  24 ,_  6.68 ,_  0.06 ,_  5.2 ,_  Regular Air ,_  Small Box ,_  2/05/2014
39141 ,_  C379 ,_  Bob ,_  3/05/2014 ,_  Low ,_  SKU491 ,_  49 ,_  30.98 ,_  0.09 ,_  19.51 ,_  Regular Air ,_  Small Box ,_  5/05/2014
39141 ,_  C379 ,_  Bob ,_  3/05/2014 ,_  Low ,_  SKU155 ,_  47 ,_  49.34 ,_  0.03 ,_  10.25 ,_  Regular Air ,_  Large Box ,_  5/05/2014
36224 ,_  C646 ,_  Richard ,_  3/05/2014 ,_  Medium ,_  SKU268 ,_  15 ,_  120.98 ,_  0.09 ,_  3.99 ,_  Express Air ,_  Small Box ,_  5/05/2014
6310 ,_  C425 ,_  Richard ,_  3/05/2014 ,_  Not Specified ,_  SKU087 ,_  27 ,_  8.09 ,_  0.08 ,_  7.96 ,_  Regular Air ,_  Small Box ,_  4/05/2014
49607 ,_  C305 ,_  Bob ,_  4/05/2014 ,_  Medium ,_  SKU1255 ,_  6 ,_  205.99 ,_  0.06 ,_  8.99 ,_  Regular Air ,_  Small Box ,_  5/05/2014
2853 ,_  C094 ,_  Richard ,_  4/05/2014 ,_  High ,_  SKU929 ,_  25 ,_  178.47 ,_  0.05 ,_  19.99 ,_  Express Air ,_  Small Box ,_  7/05/2014
4389 ,_  C786 ,_  John ,_  4/05/2014 ,_  Medium ,_  SKU435 ,_  35 ,_  5.34 ,_  0.07 ,_  5.63 ,_  Regular Air ,_  Small Box ,_  6/05/2014
4389 ,_  C786 ,_  John ,_  4/05/2014 ,_  Medium ,_  SKU072 ,_  49 ,_  160.98 ,_  0.03 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  5/05/2014
4389 ,_  C786 ,_  Richard ,_  4/05/2014 ,_  Medium ,_  SKU1142 ,_  42 ,_  65.99 ,_  0.04 ,_  5.63 ,_  Express Air ,_  Small Box ,_  4/05/2014
1824 ,_  C078 ,_  Bob ,_  4/05/2014 ,_  Critical ,_  SKU077 ,_  39 ,_  276.2 ,_  0.06 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  5/05/2014
1824 ,_  C078 ,_  Bob ,_  4/05/2014 ,_  Critical ,_  SKU144 ,_  2 ,_  6.28 ,_  0.09 ,_  5.29 ,_  Regular Air ,_  Small Box ,_  4/05/2014
962 ,_  C548 ,_  John ,_  5/05/2014 ,_  Low ,_  SKU409 ,_  33 ,_  122.99 ,_  0.06 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  7/05/2014
962 ,_  C548 ,_  John ,_  5/05/2014 ,_  Low ,_  SKU303 ,_  47 ,_  68.81 ,_  0.08 ,_  60 ,_  Delivery Truck ,_  Jumbo Drum ,_  7/05/2014
38503 ,_  C524 ,_  John ,_  5/05/2014 ,_  Low ,_  SKU268 ,_  47 ,_  120.98 ,_  0.04 ,_  3.99 ,_  Regular Air ,_  Small Box ,_  5/05/2014
38503 ,_  C524 ,_  Richard ,_  5/05/2014 ,_  Low ,_  SKU1195 ,_  10 ,_  55.99 ,_  0.02 ,_  5 ,_  Regular Air ,_  Small Pack ,_  5/05/2014
38503 ,_  C524 ,_  Richard ,_  5/05/2014 ,_  Low ,_  SKU215 ,_  32 ,_  23.99 ,_  0.05 ,_  15.68 ,_  Delivery Truck ,_  Jumbo Drum ,_  9/05/2014
27938 ,_  C578 ,_  Richard ,_  5/05/2014 ,_  Medium ,_  SKU668 ,_  40 ,_  30.98 ,_  0.05 ,_  9.18 ,_  Regular Air ,_  Small Box ,_  5/05/2014
50850 ,_  C313 ,_  John ,_  6/05/2014 ,_  Critical ,_  SKU458 ,_  37 ,_  40.98 ,_  0 ,_  7.47 ,_  Regular Air ,_  Small Box ,_  8/05/2014
50850 ,_  C313 ,_  Bob ,_  6/05/2014 ,_  Critical ,_  SKU230 ,_  2 ,_  417.4 ,_  0.02 ,_  75.23 ,_  Delivery Truck ,_  Jumbo Box ,_  7/05/2014
51873 ,_  C555 ,_  John ,_  6/05/2014 ,_  High ,_  SKU557 ,_  29 ,_  9.11 ,_  0.04 ,_  2.15 ,_  Regular Air ,_  Wrap Bag ,_  6/05/2014
1665 ,_  C393 ,_  John ,_  7/05/2014 ,_  High ,_  SKU1194 ,_  26 ,_  35.99 ,_  0.05 ,_  1.1 ,_  Regular Air ,_  Small Box ,_  9/05/2014
41253 ,_  C716 ,_  Richard ,_  7/05/2014 ,_  Medium ,_  SKU995 ,_  5 ,_  300.97 ,_  0.07 ,_  7.18 ,_  Regular Air ,_  Small Box ,_  9/05/2014
38756 ,_  C083 ,_  John ,_  7/05/2014 ,_  Critical ,_  SKU1252 ,_  43 ,_  65.99 ,_  0.09 ,_  8.99 ,_  Express Air ,_  Small Box ,_  9/05/2014
24452 ,_  C782 ,_  Bob ,_  7/05/2014 ,_  High ,_  SKU716 ,_  18 ,_  6.48 ,_  0.08 ,_  8.4 ,_  Regular Air ,_  Small Box ,_  7/05/2014
1829 ,_  C764 ,_  Bob ,_  7/05/2014 ,_  High ,_  SKU460 ,_  48 ,_  2.78 ,_  0.07 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  8/05/2014
11426 ,_  C455 ,_  Bob ,_  7/05/2014 ,_  Medium ,_  SKU1031 ,_  19 ,_  16.48 ,_  0.01 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  8/05/2014
33696 ,_  C101 ,_  Bob ,_  7/05/2014 ,_  High ,_  SKU982 ,_  2 ,_  27.48 ,_  0.06 ,_  4 ,_  Regular Air ,_  Small Box ,_  9/05/2014
17313 ,_  C686 ,_  Richard ,_  7/05/2014 ,_  High ,_  SKU611 ,_  27 ,_  4.76 ,_  0.07 ,_  0.88 ,_  Express Air ,_  Wrap Bag ,_  9/05/2014
7364 ,_  C503 ,_  Bob ,_  8/05/2014 ,_  High ,_  SKU474 ,_  15 ,_  16.98 ,_  0.09 ,_  12.39 ,_  Regular Air ,_  Small Box ,_  10/05/2014
55525 ,_  C473 ,_  Richard ,_  8/05/2014 ,_  Low ,_  SKU995 ,_  1 ,_  300.97 ,_  0.06 ,_  7.18 ,_  Regular Air ,_  Small Box ,_  8/05/2014
30759 ,_  C100 ,_  John ,_  8/05/2014 ,_  Not Specified ,_  SKU197 ,_  2 ,_  29.34 ,_  0.03 ,_  7.87 ,_  Regular Air ,_  Small Box ,_  10/05/2014
4839 ,_  C667 ,_  Bob ,_  9/05/2014 ,_  Critical ,_  SKU727 ,_  24 ,_  6.48 ,_  0.05 ,_  8.73 ,_  Regular Air ,_  Small Box ,_  9/05/2014
42631 ,_  C370 ,_  Bob ,_  9/05/2014 ,_  High ,_  SKU1053 ,_  41 ,_  6.48 ,_  0.05 ,_  2.74 ,_  Regular Air ,_  Small Pack ,_  9/05/2014
42631 ,_  C370 ,_  John ,_  9/05/2014 ,_  High ,_  SKU510 ,_  18 ,_  12.53 ,_  0.09 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  10/05/2014
42631 ,_  C370 ,_  Richard ,_  9/05/2014 ,_  High ,_  SKU666 ,_  44 ,_  6.68 ,_  0.06 ,_  5.41 ,_  Regular Air ,_  Small Box ,_  10/05/2014
42631 ,_  C370 ,_  John ,_  9/05/2014 ,_  High ,_  SKU1212 ,_  22 ,_  65.99 ,_  0.08 ,_  8.99 ,_  Express Air ,_  Small Box ,_  11/05/2014
45218 ,_  C648 ,_  Bob ,_  10/05/2014 ,_  Low ,_  SKU1053 ,_  49 ,_  6.48 ,_  0.08 ,_  2.74 ,_  Regular Air ,_  Small Pack ,_  12/05/2014
39908 ,_  C568 ,_  John ,_  10/05/2014 ,_  Low ,_  SKU773 ,_  23 ,_  34.99 ,_  0.1 ,_  7.73 ,_  Regular Air ,_  Small Box ,_  12/05/2014
49984 ,_  C679 ,_  Bob ,_  11/05/2014 ,_  Low ,_  SKU375 ,_  14 ,_  3.8 ,_  0.02 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  15/05/2014
49984 ,_  C679 ,_  Bob ,_  11/05/2014 ,_  Low ,_  SKU716 ,_  32 ,_  6.48 ,_  0.02 ,_  8.4 ,_  Regular Air ,_  Small Box ,_  11/05/2014
56197 ,_  C567 ,_  John ,_  11/05/2014 ,_  High ,_  SKU141 ,_  11 ,_  1.74 ,_  0.09 ,_  4.08 ,_  Express Air ,_  Small Pack ,_  13/05/2014
56197 ,_  C567 ,_  Bob ,_  11/05/2014 ,_  High ,_  SKU250 ,_  45 ,_  227.55 ,_  0.08 ,_  32.48 ,_  Delivery Truck ,_  Jumbo Box ,_  11/05/2014
23360 ,_  C383 ,_  Richard ,_  11/05/2014 ,_  Low ,_  SKU467 ,_  30 ,_  15.67 ,_  0.01 ,_  1.39 ,_  Express Air ,_  Small Box ,_  11/05/2014
33317 ,_  C360 ,_  John ,_  11/05/2014 ,_  High ,_  SKU310 ,_  35 ,_  4.48 ,_  0.08 ,_  49 ,_  Regular Air ,_  Large Box ,_  13/05/2014
33317 ,_  C360 ,_  Bob ,_  11/05/2014 ,_  High ,_  SKU429 ,_  18 ,_  2.16 ,_  0.03 ,_  6.05 ,_  Regular Air ,_  Small Box ,_  12/05/2014
33317 ,_  C360 ,_  Bob ,_  11/05/2014 ,_  High ,_  SKU925 ,_  5 ,_  9.71 ,_  0.03 ,_  9.45 ,_  Regular Air ,_  Small Box ,_  11/05/2014
33317 ,_  C360 ,_  Bob ,_  11/05/2014 ,_  High ,_  SKU1182 ,_  13 ,_  55.99 ,_  0.09 ,_  1.25 ,_  Regular Air ,_  Small Pack ,_  13/05/2014
1314 ,_  C416 ,_  Bob ,_  12/05/2014 ,_  Medium ,_  SKU608 ,_  4 ,_  9.27 ,_  0 ,_  4.39 ,_  Regular Air ,_  Wrap Bag ,_  14/05/2014
48772 ,_  C003 ,_  Bob ,_  12/05/2014 ,_  Medium ,_  SKU174 ,_  44 ,_  78.69 ,_  0.09 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  14/05/2014
48772 ,_  C003 ,_  John ,_  12/05/2014 ,_  Medium ,_  SKU717 ,_  11 ,_  6.48 ,_  0.01 ,_  7.86 ,_  Regular Air ,_  Small Box ,_  13/05/2014
48772 ,_  C003 ,_  Bob ,_  12/05/2014 ,_  Medium ,_  SKU787 ,_  18 ,_  3.28 ,_  0.08 ,_  2.31 ,_  Regular Air ,_  Wrap Bag ,_  13/05/2014
48772 ,_  C003 ,_  Bob ,_  12/05/2014 ,_  Medium ,_  SKU805 ,_  12 ,_  3.28 ,_  0.05 ,_  4.2 ,_  Regular Air ,_  Wrap Bag ,_  13/05/2014
48772 ,_  C003 ,_  Bob ,_  12/05/2014 ,_  Medium ,_  SKU848 ,_  10 ,_  3.58 ,_  0.05 ,_  1.63 ,_  Regular Air ,_  Wrap Bag ,_  13/05/2014
27460 ,_  C279 ,_  Richard ,_  12/05/2014 ,_  Not Specified ,_  SKU079 ,_  7 ,_  128.24 ,_  0.08 ,_  12.65 ,_  Regular Air ,_  Medium Box ,_  13/05/2014
27460 ,_  C279 ,_  Bob ,_  12/05/2014 ,_  Not Specified ,_  SKU1005 ,_  31 ,_  5.98 ,_  0.04 ,_  4.38 ,_  Regular Air ,_  Small Pack ,_  14/05/2014
4647 ,_  C130 ,_  Richard ,_  13/05/2014 ,_  Medium ,_  SKU481 ,_  7 ,_  162.93 ,_  0.03 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  14/05/2014
4647 ,_  C130 ,_  Richard ,_  13/05/2014 ,_  Medium ,_  SKU483 ,_  6 ,_  11.58 ,_  0.01 ,_  5.72 ,_  Regular Air ,_  Small Box ,_  15/05/2014
4647 ,_  C130 ,_  John ,_  13/05/2014 ,_  Medium ,_  SKU1200 ,_  33 ,_  55.99 ,_  0.01 ,_  5 ,_  Regular Air ,_  Small Pack ,_  14/05/2014
4647 ,_  C130 ,_  Richard ,_  13/05/2014 ,_  Medium ,_  SKU868 ,_  34 ,_  13.9 ,_  0.06 ,_  7.59 ,_  Regular Air ,_  Small Pack ,_  14/05/2014
36358 ,_  C241 ,_  Richard ,_  13/05/2014 ,_  Not Specified ,_  SKU988 ,_  28 ,_  30.42 ,_  0.06 ,_  8.65 ,_  Regular Air ,_  Small Box ,_  15/05/2014
36358 ,_  C241 ,_  Bob ,_  13/05/2014 ,_  Not Specified ,_  SKU580 ,_  22 ,_  37.94 ,_  0.02 ,_  5.08 ,_  Regular Air ,_  Wrap Bag ,_  14/05/2014
13314 ,_  C307 ,_  Richard ,_  13/05/2014 ,_  High ,_  SKU856 ,_  34 ,_  2.62 ,_  0.08 ,_  0.8 ,_  Express Air ,_  Wrap Bag ,_  15/05/2014
28097 ,_  C169 ,_  Richard ,_  13/05/2014 ,_  Medium ,_  SKU127 ,_  43 ,_  55.5 ,_  0 ,_  52.2 ,_  Regular Air ,_  Medium Box ,_  16/05/2014
36609 ,_  C100 ,_  Richard ,_  14/05/2014 ,_  Not Specified ,_  SKU669 ,_  8 ,_  4.98 ,_  0 ,_  5.49 ,_  Regular Air ,_  Small Box ,_  16/05/2014
43553 ,_  C073 ,_  John ,_  14/05/2014 ,_  Not Specified ,_  SKU665 ,_  29 ,_  4.98 ,_  0.05 ,_  4.72 ,_  Regular Air ,_  Small Box ,_  15/05/2014
10659 ,_  C205 ,_  John ,_  14/05/2014 ,_  Critical ,_  SKU671 ,_  40 ,_  5.28 ,_  0 ,_  5.61 ,_  Regular Air ,_  Small Box ,_  14/05/2014
8132 ,_  C082 ,_  Richard ,_  14/05/2014 ,_  Low ,_  SKU1029 ,_  46 ,_  4.89 ,_  0.08 ,_  4.93 ,_  Express Air ,_  Small Pack ,_  14/05/2014
8132 ,_  C082 ,_  John ,_  14/05/2014 ,_  Low ,_  SKU627 ,_  45 ,_  6.68 ,_  0.07 ,_  6.92 ,_  Regular Air ,_  Small Box ,_  21/05/2014
30852 ,_  C032 ,_  Bob ,_  14/05/2014 ,_  Critical ,_  SKU1248 ,_  35 ,_  95.99 ,_  0.01 ,_  4.9 ,_  Regular Air ,_  Small Box ,_  15/05/2014
10048 ,_  C708 ,_  John ,_  15/05/2014 ,_  Not Specified ,_  SKU1020 ,_  46 ,_  73.98 ,_  0.08 ,_  4 ,_  Regular Air ,_  Small Box ,_  18/05/2014
10048 ,_  C708 ,_  Richard ,_  15/05/2014 ,_  Not Specified ,_  SKU865 ,_  21 ,_  3.68 ,_  0.02 ,_  1.32 ,_  Regular Air ,_  Wrap Bag ,_  17/05/2014
6656 ,_  C225 ,_  Richard ,_  15/05/2014 ,_  Critical ,_  SKU423 ,_  45 ,_  39.06 ,_  0.02 ,_  10.55 ,_  Regular Air ,_  Small Box ,_  15/05/2014
6656 ,_  C225 ,_  Richard ,_  15/05/2014 ,_  Critical ,_  SKU448 ,_  50 ,_  37.7 ,_  0.1 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  16/05/2014
41793 ,_  C004 ,_  John ,_  15/05/2014 ,_  High ,_  SKU109 ,_  48 ,_  26.48 ,_  0.05 ,_  6.93 ,_  Regular Air ,_  Small Box ,_  16/05/2014
18496 ,_  C453 ,_  Richard ,_  15/05/2014 ,_  High ,_  SKU981 ,_  30 ,_  30.98 ,_  0.01 ,_  6.5 ,_  Regular Air ,_  Small Box ,_  16/05/2014
18496 ,_  C453 ,_  Bob ,_  15/05/2014 ,_  High ,_  SKU602 ,_  29 ,_  40.99 ,_  0.01 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  18/05/2014
8353 ,_  C107 ,_  Bob ,_  15/05/2014 ,_  Medium ,_  SKU1003 ,_  34 ,_  8.32 ,_  0.06 ,_  2.38 ,_  Regular Air ,_  Small Pack ,_  17/05/2014
8353 ,_  C107 ,_  Bob ,_  15/05/2014 ,_  Medium ,_  SKU802 ,_  16 ,_  2.94 ,_  0.08 ,_  0.96 ,_  Regular Air ,_  Wrap Bag ,_  17/05/2014
24358 ,_  C158 ,_  Richard ,_  16/05/2014 ,_  Critical ,_  SKU969 ,_  27 ,_  279.48 ,_  0.07 ,_  35 ,_  Regular Air ,_  Large Box ,_  16/05/2014
263 ,_  C597 ,_  Richard ,_  16/05/2014 ,_  High ,_  SKU330 ,_  25 ,_  5.4 ,_  0.09 ,_  7.78 ,_  Regular Air ,_  Small Box ,_  17/05/2014
13218 ,_  C786 ,_  Bob ,_  16/05/2014 ,_  High ,_  SKU426 ,_  18 ,_  28.53 ,_  0.03 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  17/05/2014
13218 ,_  C786 ,_  Bob ,_  16/05/2014 ,_  High ,_  SKU599 ,_  16 ,_  5.98 ,_  0.07 ,_  7.15 ,_  Regular Air ,_  Small Box ,_  18/05/2014
21286 ,_  C230 ,_  Bob ,_  16/05/2014 ,_  Critical ,_  SKU300 ,_  17 ,_  14.42 ,_  0 ,_  6.75 ,_  Express Air ,_  Medium Box ,_  17/05/2014
3553 ,_  C660 ,_  Richard ,_  17/05/2014 ,_  Medium ,_  SKU802 ,_  7 ,_  2.94 ,_  0.06 ,_  0.96 ,_  Regular Air ,_  Wrap Bag ,_  18/05/2014
59779 ,_  C710 ,_  John ,_  17/05/2014 ,_  Low ,_  SKU055 ,_  30 ,_  113.98 ,_  0.04 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  24/05/2014
36131 ,_  C020 ,_  John ,_  17/05/2014 ,_  High ,_  SKU576 ,_  43 ,_  8.34 ,_  0.07 ,_  1.43 ,_  Regular Air ,_  Wrap Bag ,_  19/05/2014
36131 ,_  C020 ,_  Bob ,_  17/05/2014 ,_  High ,_  SKU626 ,_  26 ,_  4.98 ,_  0.09 ,_  6.07 ,_  Regular Air ,_  Small Box ,_  18/05/2014
36131 ,_  C020 ,_  Bob ,_  17/05/2014 ,_  High ,_  SKU814 ,_  26 ,_  19.84 ,_  0.07 ,_  4.1 ,_  Regular Air ,_  Wrap Bag ,_  18/05/2014
59207 ,_  C733 ,_  Bob ,_  18/05/2014 ,_  Critical ,_  SKU242 ,_  42 ,_  280.98 ,_  0.02 ,_  81.98 ,_  Delivery Truck ,_  Jumbo Box ,_  18/05/2014
20614 ,_  C063 ,_  John ,_  18/05/2014 ,_  Not Specified ,_  SKU1020 ,_  47 ,_  73.98 ,_  0 ,_  12.14 ,_  Express Air ,_  Small Box ,_  20/05/2014
38341 ,_  C106 ,_  John ,_  18/05/2014 ,_  Medium ,_  SKU1187 ,_  38 ,_  20.99 ,_  0.09 ,_  0.99 ,_  Regular Air ,_  Wrap Bag ,_  18/05/2014
38341 ,_  C106 ,_  Richard ,_  18/05/2014 ,_  Medium ,_  SKU370 ,_  15 ,_  3.36 ,_  0.1 ,_  6.27 ,_  Express Air ,_  Small Box ,_  19/05/2014
38341 ,_  C106 ,_  Richard ,_  18/05/2014 ,_  Medium ,_  SKU653 ,_  5 ,_  12.28 ,_  0.07 ,_  4.86 ,_  Regular Air ,_  Small Box ,_  20/05/2014
58147 ,_  C346 ,_  Richard ,_  18/05/2014 ,_  High ,_  SKU327 ,_  41 ,_  10.98 ,_  0.04 ,_  3.99 ,_  Regular Air ,_  Small Box ,_  18/05/2014
59208 ,_  C657 ,_  Bob ,_  18/05/2014 ,_  Critical ,_  SKU855 ,_  3 ,_  2.98 ,_  0.09 ,_  1.58 ,_  Regular Air ,_  Wrap Bag ,_  19/05/2014
55909 ,_  C422 ,_  Bob ,_  19/05/2014 ,_  Low ,_  SKU417 ,_  3 ,_  172.99 ,_  0.07 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  23/05/2014
55909 ,_  C422 ,_  Bob ,_  19/05/2014 ,_  Low ,_  SKU917 ,_  2 ,_  13.43 ,_  0.03 ,_  5.5 ,_  Regular Air ,_  Small Box ,_  26/05/2014
8930 ,_  C768 ,_  Bob ,_  19/05/2014 ,_  Medium ,_  SKU563 ,_  14 ,_  9.99 ,_  0.04 ,_  11.59 ,_  Regular Air ,_  Small Box ,_  21/05/2014
5698 ,_  C450 ,_  Richard ,_  20/05/2014 ,_  Medium ,_  SKU317 ,_  15 ,_  20.48 ,_  0.09 ,_  6.32 ,_  Regular Air ,_  Small Box ,_  21/05/2014
5698 ,_  C450 ,_  Bob ,_  20/05/2014 ,_  Medium ,_  SKU467 ,_  7 ,_  15.67 ,_  0.06 ,_  1.39 ,_  Regular Air ,_  Small Box ,_  21/05/2014
20261 ,_  C246 ,_  John ,_  20/05/2014 ,_  Medium ,_  SKU414 ,_  25 ,_  31.74 ,_  0.09 ,_  12.62 ,_  Express Air ,_  Small Box ,_  20/05/2014
20261 ,_  C246 ,_  John ,_  20/05/2014 ,_  Medium ,_  SKU596 ,_  36 ,_  6.35 ,_  0.04 ,_  1.02 ,_  Regular Air ,_  Wrap Bag ,_  23/05/2014
20261 ,_  C246 ,_  John ,_  20/05/2014 ,_  Medium ,_  SKU1252 ,_  21 ,_  65.99 ,_  0.02 ,_  8.99 ,_  Express Air ,_  Small Box ,_  21/05/2014
20903 ,_  C256 ,_  John ,_  20/05/2014 ,_  High ,_  SKU008 ,_  4 ,_  100.98 ,_  0.04 ,_  35.84 ,_  Delivery Truck ,_  Jumbo Box ,_  21/05/2014
2725 ,_  C208 ,_  John ,_  20/05/2014 ,_  Not Specified ,_  SKU1155 ,_  39 ,_  65.99 ,_  0.01 ,_  8.99 ,_  Express Air ,_  Small Box ,_  21/05/2014
32355 ,_  C195 ,_  John ,_  20/05/2014 ,_  Not Specified ,_  SKU442 ,_  34 ,_  5.94 ,_  0.01 ,_  9.92 ,_  Regular Air ,_  Small Box ,_  23/05/2014
32355 ,_  C195 ,_  Bob ,_  20/05/2014 ,_  Not Specified ,_  SKU730 ,_  50 ,_  6.48 ,_  0 ,_  5.11 ,_  Regular Air ,_  Small Box ,_  22/05/2014
13735 ,_  C251 ,_  Bob ,_  21/05/2014 ,_  Medium ,_  SKU465 ,_  36 ,_  7.64 ,_  0.02 ,_  1.39 ,_  Regular Air ,_  Small Box ,_  23/05/2014
38726 ,_  C276 ,_  Richard ,_  21/05/2014 ,_  Medium ,_  SKU377 ,_  44 ,_  2.08 ,_  0.04 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  23/05/2014
39040 ,_  C065 ,_  John ,_  21/05/2014 ,_  Critical ,_  SKU845 ,_  7 ,_  1.98 ,_  0.04 ,_  0.7 ,_  Express Air ,_  Wrap Bag ,_  22/05/2014
25472 ,_  C092 ,_  John ,_  21/05/2014 ,_  High ,_  SKU577 ,_  40 ,_  4.98 ,_  0.03 ,_  0.8 ,_  Regular Air ,_  Wrap Bag ,_  22/05/2014
39040 ,_  C065 ,_  Bob ,_  21/05/2014 ,_  Critical ,_  SKU1195 ,_  26 ,_  55.99 ,_  0.03 ,_  5 ,_  Regular Air ,_  Small Pack ,_  22/05/2014
23170 ,_  C752 ,_  John ,_  21/05/2014 ,_  Not Specified ,_  SKU064 ,_  20 ,_  218.08 ,_  0.06 ,_  18.06 ,_  Express Air ,_  Large Box ,_  23/05/2014
31810 ,_  C471 ,_  Bob ,_  21/05/2014 ,_  Critical ,_  SKU188 ,_  46 ,_  7.28 ,_  0.03 ,_  7.98 ,_  Regular Air ,_  Wrap Bag ,_  21/05/2014
42949 ,_  C004 ,_  Richard ,_  21/05/2014 ,_  Not Specified ,_  SKU837 ,_  40 ,_  5 ,_  0.08 ,_  3.39 ,_  Regular Air ,_  Wrap Bag ,_  22/05/2014
42949 ,_  C004 ,_  Bob ,_  21/05/2014 ,_  Not Specified ,_  SKU1102 ,_  49 ,_  12.99 ,_  0.07 ,_  9.44 ,_  Regular Air ,_  Medium Box ,_  23/05/2014
28069 ,_  C185 ,_  Bob ,_  21/05/2014 ,_  Low ,_  SKU552 ,_  1 ,_  5.18 ,_  0.02 ,_  2.04 ,_  Express Air ,_  Wrap Bag ,_  26/05/2014
28069 ,_  C185 ,_  Richard ,_  21/05/2014 ,_  Low ,_  SKU741 ,_  4 ,_  5.84 ,_  0.09 ,_  0.83 ,_  Regular Air ,_  Wrap Bag ,_  25/05/2014
46853 ,_  C274 ,_  Richard ,_  22/05/2014 ,_  Low ,_  SKU996 ,_  22 ,_  256.99 ,_  0.03 ,_  11.25 ,_  Regular Air ,_  Small Box ,_  22/05/2014
57666 ,_  C505 ,_  Richard ,_  22/05/2014 ,_  Not Specified ,_  SKU753 ,_  45 ,_  25.98 ,_  0.03 ,_  4.08 ,_  Regular Air ,_  Small Pack ,_  25/05/2014
57666 ,_  C505 ,_  Bob ,_  22/05/2014 ,_  Not Specified ,_  SKU966 ,_  44 ,_  20.98 ,_  0.1 ,_  53.03 ,_  Delivery Truck ,_  Jumbo Drum ,_  22/05/2014
25509 ,_  C619 ,_  Bob ,_  22/05/2014 ,_  Critical ,_  SKU369 ,_  43 ,_  4.98 ,_  0.06 ,_  4.95 ,_  Regular Air ,_  Small Box ,_  24/05/2014
834 ,_  C277 ,_  Bob ,_  22/05/2014 ,_  Medium ,_  SKU1108 ,_  15 ,_  115.99 ,_  0.01 ,_  56.14 ,_  Delivery Truck ,_  Jumbo Drum ,_  23/05/2014
22818 ,_  C549 ,_  John ,_  22/05/2014 ,_  Critical ,_  SKU070 ,_  50 ,_  130.98 ,_  0.1 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  24/05/2014
22818 ,_  C549 ,_  Bob ,_  22/05/2014 ,_  Low ,_  SKU979 ,_  19 ,_  19.98 ,_  0.08 ,_  4 ,_  Regular Air ,_  Small Box ,_  26/05/2014
19431 ,_  C564 ,_  Richard ,_  23/05/2014 ,_  Not Specified ,_  SKU780 ,_  4 ,_  4.13 ,_  0.08 ,_  1.17 ,_  Regular Air ,_  Wrap Bag ,_  25/05/2014
55908 ,_  C764 ,_  Bob ,_  23/05/2014 ,_  High ,_  SKU455 ,_  44 ,_  42.8 ,_  0.03 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  24/05/2014
26758 ,_  C414 ,_  John ,_  23/05/2014 ,_  Not Specified ,_  SKU1041 ,_  46 ,_  77.51 ,_  0.09 ,_  4 ,_  Express Air ,_  Small Box ,_  25/05/2014
26758 ,_  C414 ,_  John ,_  23/05/2014 ,_  Not Specified ,_  SKU800 ,_  37 ,_  2.88 ,_  0 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  25/05/2014
10663 ,_  C261 ,_  Richard ,_  23/05/2014 ,_  High ,_  SKU516 ,_  40 ,_  2.61 ,_  0.07 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  23/05/2014
5760 ,_  C556 ,_  Bob ,_  24/05/2014 ,_  Not Specified ,_  SKU033 ,_  34 ,_  150.98 ,_  0.05 ,_  43.71 ,_  Delivery Truck ,_  Jumbo Drum ,_  25/05/2014
12516 ,_  C789 ,_  Bob ,_  24/05/2014 ,_  Low ,_  SKU1112 ,_  31 ,_  80.97 ,_  0.1 ,_  33.6 ,_  Delivery Truck ,_  Jumbo Drum ,_  29/05/2014
12516 ,_  C789 ,_  John ,_  24/05/2014 ,_  Low ,_  SKU730 ,_  22 ,_  6.48 ,_  0.02 ,_  5.11 ,_  Regular Air ,_  Small Box ,_  28/05/2014
