Order ID  $§_44_ Customer ID  $§_44_ SalesPerson  $§_44_ Order Date  $§_44_ Order Priority  $§_44_ SKU  $§_44_ Order Quantity  $§_44_ Unit Sell Price  $§_44_ Discount  $§_44_ Shipping Amount  $§_44_ Ship Mode  $§_44_ Product Container  $§_44_ Ship Date
46337  $§_44_ C477  $§_44_ Bob  $§_44_ 27/04/2020  $§_44_ Low  $§_44_ SKU790  $§_44_ 34  $§_44_ 1.76  $§_44_ 0.06  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 2/05/2020
38498  $§_44_ C310  $§_44_ Richard  $§_44_ 27/04/2020  $§_44_ Critical  $§_44_ SKU1065  $§_44_ 30  $§_44_ 115.79  $§_44_ 0.07  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 29/04/2020
38498  $§_44_ C310  $§_44_ John  $§_44_ 27/04/2020  $§_44_ Critical  $§_44_ SKU826  $§_44_ 1  $§_44_ 37.44  $§_44_ 0.02  $§_44_ 4.27  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 30/04/2020
33670  $§_44_ C542  $§_44_ Bob  $§_44_ 27/04/2020  $§_44_ High  $§_44_ SKU789  $§_44_ 50  $§_44_ 4.13  $§_44_ 0.03  $§_44_ 1.23  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 29/04/2020
33670  $§_44_ C542  $§_44_ John  $§_44_ 27/04/2020  $§_44_ High  $§_44_ SKU804  $§_44_ 4  $§_44_ 3.28  $§_44_ 0.06  $§_44_ 5  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 28/04/2020
26982  $§_44_ C174  $§_44_ John  $§_44_ 28/04/2020  $§_44_ Not Specified  $§_44_ SKU660  $§_44_ 37  $§_44_ 55.48  $§_44_ 0.05  $§_44_ 14.3  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 29/04/2020
30405  $§_44_ C414  $§_44_ Bob  $§_44_ 28/04/2020  $§_44_ Low  $§_44_ SKU232  $§_44_ 7  $§_44_ 400.98  $§_44_ 0.05  $§_44_ 42.52  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 3/05/2020
21860  $§_44_ C451  $§_44_ John  $§_44_ 28/04/2020  $§_44_ Critical  $§_44_ SKU189  $§_44_ 9  $§_44_ 7.59  $§_44_ 0.06  $§_44_ 4  $§_44_ Express Air  $§_44_ Wrap Bag  $§_44_ 29/04/2020
22497  $§_44_ C106  $§_44_ John  $§_44_ 28/04/2020  $§_44_ Medium  $§_44_ SKU1114  $§_44_ 37  $§_44_ 90.97  $§_44_ 0.04  $§_44_ 28  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 29/04/2020
5767  $§_44_ C372  $§_44_ Richard  $§_44_ 28/04/2020  $§_44_ High  $§_44_ SKU342  $§_44_ 36  $§_44_ 4.13  $§_44_ 0.03  $§_44_ 5.04  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 29/04/2020
5767  $§_44_ C372  $§_44_ Bob  $§_44_ 28/04/2020  $§_44_ High  $§_44_ SKU1043  $§_44_ 31  $§_44_ 82.99  $§_44_ 0.08  $§_44_ 5.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/04/2020
34086  $§_44_ C559  $§_44_ John  $§_44_ 29/04/2020  $§_44_ High  $§_44_ SKU1167  $§_44_ 41  $§_44_ 65.99  $§_44_ 0.04  $§_44_ 2.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/05/2020
2691  $§_44_ C740  $§_44_ Richard  $§_44_ 29/04/2020  $§_44_ Low  $§_44_ SKU002  $§_44_ 14  $§_44_ 260.98  $§_44_ 0.1  $§_44_ 41.91  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 8/05/2020
52519  $§_44_ C090  $§_44_ Richard  $§_44_ 29/04/2020  $§_44_ High  $§_44_ SKU317  $§_44_ 6  $§_44_ 20.48  $§_44_ 0.09  $§_44_ 6.32  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/05/2020
24643  $§_44_ C079  $§_44_ Bob  $§_44_ 29/04/2020  $§_44_ Medium  $§_44_ SKU1201  $§_44_ 30  $§_44_ 85.99  $§_44_ 0  $§_44_ 1.25  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 1/05/2020
36103  $§_44_ C565  $§_44_ Richard  $§_44_ 29/04/2020  $§_44_ Critical  $§_44_ SKU184  $§_44_ 10  $§_44_ 4.82  $§_44_ 0.01  $§_44_ 5.72  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 1/05/2020
36103  $§_44_ C565  $§_44_ Bob  $§_44_ 29/04/2020  $§_44_ Critical  $§_44_ SKU1191  $§_44_ 45  $§_44_ 35.99  $§_44_ 0.03  $§_44_ 0.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 1/05/2020
28742  $§_44_ C635  $§_44_ John  $§_44_ 29/04/2020  $§_44_ Low  $§_44_ SKU962  $§_44_ 35  $§_44_ 16.91  $§_44_ 0.09  $§_44_ 6.25  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 29/04/2020
28742  $§_44_ C635  $§_44_ John  $§_44_ 29/04/2020  $§_44_ Low  $§_44_ SKU233  $§_44_ 7  $§_44_ 376.13  $§_44_ 0.04  $§_44_ 85.63  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 6/05/2020
38279  $§_44_ C762  $§_44_ Bob  $§_44_ 29/04/2020  $§_44_ Medium  $§_44_ SKU189  $§_44_ 1  $§_44_ 7.59  $§_44_ 0.05  $§_44_ 4  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 1/05/2020
134  $§_44_ C526  $§_44_ Richard  $§_44_ 30/04/2020  $§_44_ Not Specified  $§_44_ SKU947  $§_44_ 11  $§_44_ 95.99  $§_44_ 0.01  $§_44_ 35  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 2/05/2020
644  $§_44_ C090  $§_44_ John  $§_44_ 30/04/2020  $§_44_ Critical  $§_44_ SKU053  $§_44_ 5  $§_44_ 320.98  $§_44_ 0.01  $§_44_ 58.95  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 1/05/2020
9952  $§_44_ C492  $§_44_ Bob  $§_44_ 1/05/2020  $§_44_ High  $§_44_ SKU936  $§_44_ 47  $§_44_ 167.27  $§_44_ 0.01  $§_44_ 35  $§_44_ Express Air  $§_44_ Large Box  $§_44_ 3/05/2020
21410  $§_44_ C466  $§_44_ Bob  $§_44_ 1/05/2020  $§_44_ Critical  $§_44_ SKU306  $§_44_ 16  $§_44_ 123.38  $§_44_ 0.01  $§_44_ 24.49  $§_44_ Express Air  $§_44_ Large Box  $§_44_ 3/05/2020
3524  $§_44_ C576  $§_44_ Bob  $§_44_ 2/05/2020  $§_44_ High  $§_44_ SKU558  $§_44_ 21  $§_44_ 18.97  $§_44_ 0  $§_44_ 9.03  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/05/2020
54339  $§_44_ C014  $§_44_ Richard  $§_44_ 2/05/2020  $§_44_ Low  $§_44_ SKU273  $§_44_ 48  $§_44_ 59.98  $§_44_ 0.02  $§_44_ 3.99  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 9/05/2020
54339  $§_44_ C014  $§_44_ John  $§_44_ 2/05/2020  $§_44_ Low  $§_44_ SKU1149  $§_44_ 41  $§_44_ 65.99  $§_44_ 0.06  $§_44_ 5.31  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/05/2020
40131  $§_44_ C428  $§_44_ Bob  $§_44_ 2/05/2020  $§_44_ Low  $§_44_ SKU583  $§_44_ 24  $§_44_ 9.06  $§_44_ 0.06  $§_44_ 9.86  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/05/2020
57093  $§_44_ C394  $§_44_ Richard  $§_44_ 2/05/2020  $§_44_ Low  $§_44_ SKU451  $§_44_ 3  $§_44_ 5.34  $§_44_ 0.05  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
57093  $§_44_ C394  $§_44_ John  $§_44_ 2/05/2020  $§_44_ Low  $§_44_ SKU898  $§_44_ 47  $§_44_ 15.42  $§_44_ 0  $§_44_ 5.41  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
55749  $§_44_ C099  $§_44_ Richard  $§_44_ 3/05/2020  $§_44_ Critical  $§_44_ SKU464  $§_44_ 42  $§_44_ 8.74  $§_44_ 0.01  $§_44_ 1.39  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/05/2020
18917  $§_44_ C716  $§_44_ Bob  $§_44_ 3/05/2020  $§_44_ Critical  $§_44_ SKU438  $§_44_ 14  $§_44_ 2.08  $§_44_ 0.08  $§_44_ 1.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/05/2020
22951  $§_44_ C461  $§_44_ Richard  $§_44_ 3/05/2020  $§_44_ Medium  $§_44_ SKU1240  $§_44_ 24  $§_44_ 65.99  $§_44_ 0.1  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/05/2020
30375  $§_44_ C152  $§_44_ John  $§_44_ 3/05/2020  $§_44_ Low  $§_44_ SKU370  $§_44_ 20  $§_44_ 3.36  $§_44_ 0.03  $§_44_ 6.27  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/05/2020
51267  $§_44_ C176  $§_44_ John  $§_44_ 3/05/2020  $§_44_ Low  $§_44_ SKU008  $§_44_ 46  $§_44_ 100.98  $§_44_ 0.08  $§_44_ 35.84  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 8/05/2020
7488  $§_44_ C163  $§_44_ Bob  $§_44_ 3/05/2020  $§_44_ Critical  $§_44_ SKU823  $§_44_ 9  $§_44_ 2.84  $§_44_ 0.08  $§_44_ 0.93  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 4/05/2020
8833  $§_44_ C576  $§_44_ Richard  $§_44_ 4/05/2020  $§_44_ Low  $§_44_ SKU894  $§_44_ 40  $§_44_ 80.98  $§_44_ 0  $§_44_ 35  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 8/05/2020
10471  $§_44_ C447  $§_44_ Bob  $§_44_ 4/05/2020  $§_44_ Critical  $§_44_ SKU150  $§_44_ 35  $§_44_ 7.38  $§_44_ 0.1  $§_44_ 5.21  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
10470  $§_44_ C319  $§_44_ John  $§_44_ 4/05/2020  $§_44_ Low  $§_44_ SKU263  $§_44_ 40  $§_44_ 44.01  $§_44_ 0.02  $§_44_ 3.5  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 6/05/2020
10470  $§_44_ C319  $§_44_ Bob  $§_44_ 4/05/2020  $§_44_ Low  $§_44_ SKU399  $§_44_ 8  $§_44_ 15.99  $§_44_ 0.03  $§_44_ 13.18  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/05/2020
10470  $§_44_ C319  $§_44_ Bob  $§_44_ 4/05/2020  $§_44_ Low  $§_44_ SKU1152  $§_44_ 20  $§_44_ 175.99  $§_44_ 0.09  $§_44_ 4.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/05/2020
49380  $§_44_ C383  $§_44_ Bob  $§_44_ 4/05/2020  $§_44_ Medium  $§_44_ SKU1129  $§_44_ 11  $§_44_ 1938.02  $§_44_ 0.02  $§_44_ 13.99  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 6/05/2020
39652  $§_44_ C782  $§_44_ Richard  $§_44_ 4/05/2020  $§_44_ Low  $§_44_ SKU522  $§_44_ 5  $§_44_ 2.88  $§_44_ 0.03  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/05/2020
39652  $§_44_ C782  $§_44_ John  $§_44_ 4/05/2020  $§_44_ Low  $§_44_ SKU1246  $§_44_ 4  $§_44_ 195.99  $§_44_ 0.03  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
53477  $§_44_ C405  $§_44_ John  $§_44_ 5/05/2020  $§_44_ High  $§_44_ SKU031  $§_44_ 32  $§_44_ 95.95  $§_44_ 0.01  $§_44_ 74.35  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 7/05/2020
53477  $§_44_ C405  $§_44_ John  $§_44_ 5/05/2020  $§_44_ High  $§_44_ SKU044  $§_44_ 27  $§_44_ 300.98  $§_44_ 0.06  $§_44_ 64.73  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 6/05/2020
53477  $§_44_ C405  $§_44_ Bob  $§_44_ 5/05/2020  $§_44_ High  $§_44_ SKU580  $§_44_ 36  $§_44_ 37.94  $§_44_ 0.06  $§_44_ 5.08  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 7/05/2020
53477  $§_44_ C405  $§_44_ Richard  $§_44_ 5/05/2020  $§_44_ High  $§_44_ SKU923  $§_44_ 28  $§_44_ 161.55  $§_44_ 0.07  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/05/2020
48197  $§_44_ C054  $§_44_ Richard  $§_44_ 5/05/2020  $§_44_ Not Specified  $§_44_ SKU100  $§_44_ 32  $§_44_ 40.97  $§_44_ 0.07  $§_44_ 14.45  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 7/05/2020
9409  $§_44_ C783  $§_44_ Bob  $§_44_ 5/05/2020  $§_44_ Critical  $§_44_ SKU977  $§_44_ 12  $§_44_ 152.48  $§_44_ 0.1  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/05/2020
16257  $§_44_ C316  $§_44_ Bob  $§_44_ 5/05/2020  $§_44_ Not Specified  $§_44_ SKU498  $§_44_ 16  $§_44_ 5.98  $§_44_ 0.03  $§_44_ 2.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/05/2020
2023  $§_44_ C670  $§_44_ Richard  $§_44_ 5/05/2020  $§_44_ Low  $§_44_ SKU1020  $§_44_ 4  $§_44_ 73.98  $§_44_ 0.09  $§_44_ 12.14  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/05/2020
2023  $§_44_ C670  $§_44_ Bob  $§_44_ 5/05/2020  $§_44_ Low  $§_44_ SKU669  $§_44_ 50  $§_44_ 4.98  $§_44_ 0.06  $§_44_ 5.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/05/2020
22272  $§_44_ C253  $§_44_ Richard  $§_44_ 6/05/2020  $§_44_ High  $§_44_ SKU977  $§_44_ 37  $§_44_ 152.48  $§_44_ 0.1  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 8/05/2020
22272  $§_44_ C253  $§_44_ John  $§_44_ 6/05/2020  $§_44_ High  $§_44_ SKU1014  $§_44_ 30  $§_44_ 35.41  $§_44_ 0.08  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 8/05/2020
21796  $§_44_ C789  $§_44_ Bob  $§_44_ 6/05/2020  $§_44_ Low  $§_44_ SKU1059  $§_44_ 46  $§_44_ 99.99  $§_44_ 0.04  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/05/2020
21796  $§_44_ C789  $§_44_ John  $§_44_ 6/05/2020  $§_44_ Low  $§_44_ SKU1138  $§_44_ 2  $§_44_ 20.99  $§_44_ 0.01  $§_44_ 4.81  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 6/05/2020
21796  $§_44_ C789  $§_44_ Richard  $§_44_ 6/05/2020  $§_44_ Low  $§_44_ SKU467  $§_44_ 41  $§_44_ 15.67  $§_44_ 0.1  $§_44_ 1.39  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 13/05/2020
21796  $§_44_ C789  $§_44_ Richard  $§_44_ 6/05/2020  $§_44_ Low  $§_44_ SKU849  $§_44_ 31  $§_44_ 1.14  $§_44_ 0.07  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 11/05/2020
6785  $§_44_ C565  $§_44_ Bob  $§_44_ 6/05/2020  $§_44_ Medium  $§_44_ SKU159  $§_44_ 7  $§_44_ 25.38  $§_44_ 0.03  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 8/05/2020
27265  $§_44_ C152  $§_44_ Bob  $§_44_ 6/05/2020  $§_44_ Critical  $§_44_ SKU1070  $§_44_ 49  $§_44_ 299.99  $§_44_ 0.02  $§_44_ 11.64  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 6/05/2020
27265  $§_44_ C152  $§_44_ Richard  $§_44_ 6/05/2020  $§_44_ Critical  $§_44_ SKU481  $§_44_ 36  $§_44_ 162.93  $§_44_ 0.05  $§_44_ 19.99  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 7/05/2020
27265  $§_44_ C152  $§_44_ John  $§_44_ 6/05/2020  $§_44_ Critical  $§_44_ SKU122  $§_44_ 49  $§_44_ 8.34  $§_44_ 0.03  $§_44_ 0.96  $§_44_ Express Air  $§_44_ Wrap Bag  $§_44_ 8/05/2020
8679  $§_44_ C653  $§_44_ Bob  $§_44_ 6/05/2020  $§_44_ Medium  $§_44_ SKU557  $§_44_ 46  $§_44_ 9.11  $§_44_ 0.01  $§_44_ 2.15  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 7/05/2020
46977  $§_44_ C026  $§_44_ Richard  $§_44_ 7/05/2020  $§_44_ Medium  $§_44_ SKU446  $§_44_ 10  $§_44_ 4.82  $§_44_ 0.06  $§_44_ 1.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
46977  $§_44_ C026  $§_44_ John  $§_44_ 7/05/2020  $§_44_ Medium  $§_44_ SKU1141  $§_44_ 19  $§_44_ 175.99  $§_44_ 0.02  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
30784  $§_44_ C764  $§_44_ Richard  $§_44_ 7/05/2020  $§_44_ Medium  $§_44_ SKU011  $§_44_ 10  $§_44_ 70.98  $§_44_ 0.06  $§_44_ 26.74  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 9/05/2020
30784  $§_44_ C764  $§_44_ Bob  $§_44_ 7/05/2020  $§_44_ Medium  $§_44_ SKU832  $§_44_ 48  $§_44_ 6.7  $§_44_ 0.02  $§_44_ 1.56  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 8/05/2020
58435  $§_44_ C062  $§_44_ John  $§_44_ 7/05/2020  $§_44_ Low  $§_44_ SKU350  $§_44_ 11  $§_44_ 22.38  $§_44_ 0.01  $§_44_ 15.1  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
17862  $§_44_ C568  $§_44_ Bob  $§_44_ 7/05/2020  $§_44_ Not Specified  $§_44_ SKU1044  $§_44_ 1  $§_44_ 20.97  $§_44_ 0  $§_44_ 6.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 8/05/2020
17862  $§_44_ C568  $§_44_ Bob  $§_44_ 7/05/2020  $§_44_ Not Specified  $§_44_ SKU821  $§_44_ 31  $§_44_ 2.1  $§_44_ 0.08  $§_44_ 0.7  $§_44_ Express Air  $§_44_ Wrap Bag  $§_44_ 9/05/2020
130  $§_44_ C657  $§_44_ Bob  $§_44_ 7/05/2020  $§_44_ High  $§_44_ SKU1090  $§_44_ 3  $§_44_ 150.98  $§_44_ 0.05  $§_44_ 13.99  $§_44_ Express Air  $§_44_ Medium Box  $§_44_ 9/05/2020
130  $§_44_ C657  $§_44_ Bob  $§_44_ 7/05/2020  $§_44_ High  $§_44_ SKU558  $§_44_ 29  $§_44_ 18.97  $§_44_ 0.02  $§_44_ 9.03  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 8/05/2020
130  $§_44_ C657  $§_44_ Bob  $§_44_ 7/05/2020  $§_44_ High  $§_44_ SKU925  $§_44_ 23  $§_44_ 9.71  $§_44_ 0.05  $§_44_ 9.45  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/05/2020
38437  $§_44_ C186  $§_44_ Richard  $§_44_ 8/05/2020  $§_44_ Critical  $§_44_ SKU235  $§_44_ 19  $§_44_ 212.6  $§_44_ 0.04  $§_44_ 52.2  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 9/05/2020
38437  $§_44_ C186  $§_44_ Bob  $§_44_ 8/05/2020  $§_44_ Critical  $§_44_ SKU787  $§_44_ 17  $§_44_ 3.28  $§_44_ 0.08  $§_44_ 2.31  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 9/05/2020
21510  $§_44_ C028  $§_44_ Richard  $§_44_ 8/05/2020  $§_44_ High  $§_44_ SKU1064  $§_44_ 16  $§_44_ 22.24  $§_44_ 0.04  $§_44_ 1.99  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 8/05/2020
52673  $§_44_ C662  $§_44_ Bob  $§_44_ 8/05/2020  $§_44_ Medium  $§_44_ SKU1141  $§_44_ 14  $§_44_ 175.99  $§_44_ 0.07  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/05/2020
52673  $§_44_ C662  $§_44_ Bob  $§_44_ 8/05/2020  $§_44_ Medium  $§_44_ SKU457  $§_44_ 4  $§_44_ 5.18  $§_44_ 0.05  $§_44_ 5.74  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/05/2020
25348  $§_44_ C666  $§_44_ John  $§_44_ 9/05/2020  $§_44_ Critical  $§_44_ SKU281  $§_44_ 6  $§_44_ 56.96  $§_44_ 0.08  $§_44_ 13.22  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/05/2020
25348  $§_44_ C666  $§_44_ John  $§_44_ 9/05/2020  $§_44_ Critical  $§_44_ SKU1192  $§_44_ 7  $§_44_ 55.99  $§_44_ 0.09  $§_44_ 1.25  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 11/05/2020
57058  $§_44_ C344  $§_44_ Richard  $§_44_ 9/05/2020  $§_44_ Medium  $§_44_ SKU462  $§_44_ 28  $§_44_ 6.54  $§_44_ 0  $§_44_ 5.27  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 9/05/2020
57058  $§_44_ C344  $§_44_ Bob  $§_44_ 9/05/2020  $§_44_ Medium  $§_44_ SKU1001  $§_44_ 27  $§_44_ 35.77  $§_44_ 0.07  $§_44_ 9.02  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/05/2020
13282  $§_44_ C659  $§_44_ Richard  $§_44_ 9/05/2020  $§_44_ Low  $§_44_ SKU987  $§_44_ 22  $§_44_ 34.98  $§_44_ 0.09  $§_44_ 7.53  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 14/05/2020
13282  $§_44_ C659  $§_44_ Bob  $§_44_ 9/05/2020  $§_44_ Low  $§_44_ SKU526  $§_44_ 2  $§_44_ 6.3  $§_44_ 0.02  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 13/05/2020
5121  $§_44_ C622  $§_44_ Bob  $§_44_ 10/05/2020  $§_44_ Not Specified  $§_44_ SKU1182  $§_44_ 45  $§_44_ 55.99  $§_44_ 0.07  $§_44_ 1.25  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 11/05/2020
26756  $§_44_ C308  $§_44_ Bob  $§_44_ 10/05/2020  $§_44_ Medium  $§_44_ SKU1045  $§_44_ 25  $§_44_ 30.97  $§_44_ 0.07  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/05/2020
26756  $§_44_ C308  $§_44_ Richard  $§_44_ 10/05/2020  $§_44_ Medium  $§_44_ SKU623  $§_44_ 40  $§_44_ 6.48  $§_44_ 0.09  $§_44_ 6.22  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/05/2020
26756  $§_44_ C308  $§_44_ Bob  $§_44_ 10/05/2020  $§_44_ Medium  $§_44_ SKU715  $§_44_ 20  $§_44_ 6.48  $§_44_ 0.07  $§_44_ 7.37  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/05/2020
7106  $§_44_ C699  $§_44_ Bob  $§_44_ 10/05/2020  $§_44_ Low  $§_44_ SKU395  $§_44_ 8  $§_44_ 14.27  $§_44_ 0.05  $§_44_ 7.27  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/05/2020
7106  $§_44_ C699  $§_44_ Richard  $§_44_ 10/05/2020  $§_44_ Low  $§_44_ SKU993  $§_44_ 31  $§_44_ 159.99  $§_44_ 0.01  $§_44_ 5.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/05/2020
7106  $§_44_ C699  $§_44_ Bob  $§_44_ 10/05/2020  $§_44_ Low  $§_44_ SKU922  $§_44_ 36  $§_44_ 27.75  $§_44_ 0.01  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/05/2020
43493  $§_44_ C571  $§_44_ Bob  $§_44_ 10/05/2020  $§_44_ High  $§_44_ SKU561  $§_44_ 22  $§_44_ 6.48  $§_44_ 0.03  $§_44_ 5.94  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/05/2020
43493  $§_44_ C571  $§_44_ John  $§_44_ 10/05/2020  $§_44_ High  $§_44_ SKU591  $§_44_ 14  $§_44_ 4.98  $§_44_ 0.05  $§_44_ 4.7  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/05/2020
43493  $§_44_ C571  $§_44_ Richard  $§_44_ 10/05/2020  $§_44_ High  $§_44_ SKU1195  $§_44_ 37  $§_44_ 55.99  $§_44_ 0.1  $§_44_ 5  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 13/05/2020
31393  $§_44_ C167  $§_44_ Richard  $§_44_ 11/05/2020  $§_44_ Critical  $§_44_ SKU181  $§_44_ 4  $§_44_ 19.94  $§_44_ 0.04  $§_44_ 14.87  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 12/05/2020
31393  $§_44_ C167  $§_44_ Richard  $§_44_ 11/05/2020  $§_44_ Critical  $§_44_ SKU865  $§_44_ 31  $§_44_ 3.68  $§_44_ 0.09  $§_44_ 1.32  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 13/05/2020
16454  $§_44_ C151  $§_44_ John  $§_44_ 11/05/2020  $§_44_ Medium  $§_44_ SKU456  $§_44_ 12  $§_44_ 7.1  $§_44_ 0.04  $§_44_ 6.05  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/05/2020
15524  $§_44_ C391  $§_44_ John  $§_44_ 11/05/2020  $§_44_ Medium  $§_44_ SKU876  $§_44_ 27  $§_44_ 5.68  $§_44_ 0.03  $§_44_ 3.6  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 12/05/2020
14851  $§_44_ C409  $§_44_ Richard  $§_44_ 11/05/2020  $§_44_ Not Specified  $§_44_ SKU1071  $§_44_ 6  $§_44_ 599.99  $§_44_ 0.08  $§_44_ 24.49  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 12/05/2020
14851  $§_44_ C409  $§_44_ Richard  $§_44_ 11/05/2020  $§_44_ Not Specified  $§_44_ SKU1252  $§_44_ 26  $§_44_ 65.99  $§_44_ 0.08  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 13/05/2020
